high,last,created_at,book,volume,vwap,low,ask,bid,change_24
178198.74,170494.27,2020-02-27T09:49:48+00:00,btc_mxn,447.88572,170230.84032,165000.01,170600.78,170494.27,-4964.23
178198.74,170494.27,2020-02-27T09:50:48+00:00,btc_mxn,447.88572,170230.84032,165000.01,170600.78,170494.27,-4964.23
178198.74,170494.48,2020-02-27T09:51:47+00:00,btc_mxn,447.94739,170230.87661,165000.01,170600.78,170494.27,-4964.02
178198.74,170494.26,2020-02-27T09:52:49+00:00,btc_mxn,448.04723,170230.93531,165000.01,170600.78,170494.26,-4964.24
178198.74,170306.76,2020-02-27T09:53:48+00:00,btc_mxn,448.04795,170230.93548,165000.01,170306.76,170192.17,-5151.74
178198.74,170188.1,2020-02-27T09:54:49+00:00,btc_mxn,448.04853,170230.93543,165000.01,170306.76,170188.1,-5270.4
178198.74,170188.1,2020-02-27T09:55:49+00:00,btc_mxn,448.04853,170230.93543,165000.01,170306.76,170188.11,-5270.4
178198.74,170188.1,2020-02-27T09:56:50+00:00,btc_mxn,448.04853,170230.93543,165000.01,170306.76,170188.11,-5270.4
178198.74,169856.77,2020-02-27T09:57:50+00:00,btc_mxn,448.55562,170230.52525,165000.01,169979.96,169856.77,-5601.73
178198.74,169979.96,2020-02-27T09:58:50+00:00,btc_mxn,448.58003,170230.51399,165000.01,169979.96,169866.17,-5390.29
178198.74,169979.96,2020-02-27T09:59:50+00:00,btc_mxn,448.54408,170230.10195,165000.01,169979.96,169866.17,-5390.29
178198.74,169979.96,2020-02-27T10:00:50+00:00,btc_mxn,448.54408,170230.10195,165000.01,169979.96,169866.22,-5390.29
178198.74,169979.96,2020-02-27T10:01:50+00:00,btc_mxn,448.41356,170228.68022,165000.01,169979.96,169866.17,-5140.61
178198.74,169979.96,2020-02-27T10:02:51+00:00,btc_mxn,447.49641,170218.69484,165000.01,169979.96,169866.17,-5120.43
178198.74,169979.96,2020-02-27T10:03:50+00:00,btc_mxn,446.83883,170211.51076,165000.01,169979.96,169866.17,-5235
178198.74,169979.96,2020-02-27T10:04:51+00:00,btc_mxn,446.75,170210.51188,165000.01,169979.96,169866.17,-5122.62
178198.74,169979.96,2020-02-27T10:05:52+00:00,btc_mxn,446.74638,170210.47219,165000.01,169979.96,169866.17,-5122.62
178198.74,169600,2020-02-27T10:06:51+00:00,btc_mxn,446.80878,170210.40437,165000.01,169897.17,169803.91,-5502.58
178198.74,169803.97,2020-02-27T10:07:52+00:00,btc_mxn,446.81455,170210.39912,165000.01,169897.17,169803.8,-5298.61
178198.74,169803.97,2020-02-27T10:08:52+00:00,btc_mxn,446.81455,170210.39912,165000.01,169897.17,169803.8,-5298.61
178198.74,169803.97,2020-02-27T10:09:52+00:00,btc_mxn,446.81455,170210.39912,165000.01,169897.17,169804.4,-5298.61
178198.74,169803.97,2020-02-27T10:10:52+00:00,btc_mxn,446.81455,170210.39912,165000.01,169897.17,169804.82,-5297.39
178198.74,169803.97,2020-02-27T10:11:52+00:00,btc_mxn,445.30949,170193.87011,165000.01,169897.17,169804.94,-5325.57
178198.74,169804.94,2020-02-27T10:12:52+00:00,btc_mxn,445.10352,170191.50757,165000.01,169897.17,169803.84,-5295.45
178198.74,169804.94,2020-02-27T10:13:53+00:00,btc_mxn,445.10352,170191.50757,165000.01,169897.17,169804.26,-5295.5
178198.74,169804.94,2020-02-27T10:14:54+00:00,btc_mxn,445.07964,170191.24423,165000.01,169897.17,169804.68,-5295.5
178198.74,169804.98,2020-02-27T10:15:53+00:00,btc_mxn,445.08119,170191.24288,165000.01,169897.17,169805.05,-5295.41
178198.74,169804.98,2020-02-27T10:16:54+00:00,btc_mxn,445.00858,170190.44181,165000.01,169897.17,169803.79,-5295.41
178198.74,169803.79,2020-02-27T10:17:54+00:00,btc_mxn,440.86112,170145.45861,165000.01,169897.17,169803.79,-4836.22
178198.74,169803.79,2020-02-27T10:18:54+00:00,btc_mxn,440.86112,170145.45861,165000.01,169897.17,169803.79,-4836.22
178198.74,169803.79,2020-02-27T10:19:55+00:00,btc_mxn,440.86112,170145.45861,165000.01,169897.17,169803.8,-4836.22
178198.74,169803.79,2020-02-27T10:20:55+00:00,btc_mxn,440.86112,170145.45861,165000.01,169897.17,169804.03,-4836.22
178198.74,169897.17,2020-02-27T10:21:55+00:00,btc_mxn,440.86112,170145.45861,165000.01,169897.17,169804.75,-4742.84
178198.74,169979.96,2020-02-27T10:22:55+00:00,btc_mxn,440.89374,170145.44189,165000.01,169930.11,169805.35,-4660.05
178198.74,169930.11,2020-02-27T10:23:55+00:00,btc_mxn,440.90669,170145.43557,165000.01,169930.11,169810.18,-4709.9
178198.74,169930.11,2020-02-27T10:24:55+00:00,btc_mxn,440.90669,170145.43557,165000.01,169930.11,169822.12,-4709.9
178198.74,169930.11,2020-02-27T10:25:56+00:00,btc_mxn,440.90669,170145.43557,165000.01,169930.11,169832.11,-4709.9
178198.74,169930.11,2020-02-27T10:26:56+00:00,btc_mxn,440.90669,170145.43557,165000.01,169930.11,169840.12,-4709.9
178198.74,169930.11,2020-02-27T10:27:56+00:00,btc_mxn,440.90669,170145.43557,165000.01,169930.11,169850,-4842.11
178198.74,169930.11,2020-02-27T10:28:56+00:00,btc_mxn,440.90654,170145.43407,165000.01,169930.11,169859,-4842.11
178198.74,169930.11,2020-02-27T10:29:56+00:00,btc_mxn,440.90613,170145.42973,165000.01,169930.11,169864.12,-4842.11
178198.74,169866.05,2020-02-27T10:30:56+00:00,btc_mxn,440.91301,170145.42538,165000.01,169930.11,169869,-4906.17
178198.74,169866.05,2020-02-27T10:31:57+00:00,btc_mxn,440.91301,170145.42538,165000.01,169930.11,169873.18,-4906.17
178198.74,169930.11,2020-02-27T10:32:57+00:00,btc_mxn,440.85838,170144.84954,165000.01,169930.11,169879.07,-4842.11
178198.74,169947.24,2020-02-27T10:33:58+00:00,btc_mxn,440.72448,170143.38641,165000.01,169947.24,169886.11,-4878.51
178198.74,169947.24,2020-02-27T10:34:57+00:00,btc_mxn,440.73055,170143.38371,165000.01,169947.24,169892.05,-5984.38
178198.74,169947.24,2020-02-27T10:35:58+00:00,btc_mxn,440.41752,170138.60672,165000.01,169947.24,169897.12,-6878.97
178198.74,169947.24,2020-02-27T10:36:58+00:00,btc_mxn,440.41752,170138.60672,165000.01,169964.24,169903.05,-6878.97
178198.74,169964.24,2020-02-27T10:37:58+00:00,btc_mxn,440.41486,170138.5784,165000.01,169964.24,169909.12,-4792.13
178198.74,169986.65,2020-02-27T10:38:58+00:00,btc_mxn,440.55174,170138.52655,165000.01,170003.71,169918,-4769.72
178198.74,169986.65,2020-02-27T10:39:59+00:00,btc_mxn,440.55174,170138.52655,165000.01,171284.04,170111.06,-5007.44
178198.74,169986.65,2020-02-27T10:40:58+00:00,btc_mxn,440.45174,170137.42415,165000.01,171284.04,170224.01,-5477.36
178198.74,169986.65,2020-02-27T10:41:58+00:00,btc_mxn,440.40563,170136.86653,165000.01,171284.04,170345.06,-5477.36
178198.74,171379.15,2020-02-27T10:42:59+00:00,btc_mxn,440.76674,170138.55339,165000.01,171481.18,171379.15,-4084.86
178198.74,171481.18,2020-02-27T10:43:59+00:00,btc_mxn,440.76677,170138.55347,165000.01,171481.18,171379.15,-3982.83
178198.74,170571.08,2020-02-27T10:44:59+00:00,btc_mxn,440.81325,170138.59025,165000.01,170506.1,170383.62,-4892.93
178198.74,170571.08,2020-02-27T10:45:59+00:00,btc_mxn,440.81325,170138.59025,165000.01,170506.1,170384.46,-5434.6
178198.74,170571.08,2020-02-27T10:46:59+00:00,btc_mxn,439.45223,170118.00033,165000.01,170506.1,170385.07,-4896.31
178198.74,170506.1,2020-02-27T10:48:00+00:00,btc_mxn,439.45268,170117.99704,165000.01,170506.1,170388.08,-5092.35
178198.74,170506.1,2020-02-27T10:49:00+00:00,btc_mxn,439.45277,170117.99712,165000.01,170506.1,170402.06,-5092.35
178198.74,170414.05,2020-02-27T10:50:01+00:00,btc_mxn,439.25107,170114.95413,165000.01,170506.1,170416.05,-5682.29
178198.74,170414.05,2020-02-27T10:51:01+00:00,btc_mxn,439.25096,170114.95258,165000.01,170506.1,170426.14,-5316.61
178198.74,170435.06,2020-02-27T10:52:00+00:00,btc_mxn,437.80767,170096.43655,165000.01,170506.1,170435.27,-5295.6
178198.74,170435.06,2020-02-27T10:53:00+00:00,btc_mxn,437.80767,170096.43655,165000.01,170506.1,170436.76,-5295.6
178198.74,170435.06,2020-02-27T10:54:01+00:00,btc_mxn,437.80767,170096.43655,165000.01,170506.1,170437.07,-5295.6
178198.74,170435.06,2020-02-27T10:55:01+00:00,btc_mxn,437.80767,170096.43655,165000.01,170506.1,170437.94,-5295.6
178198.74,170506.1,2020-02-27T10:56:02+00:00,btc_mxn,437.8194,170096.44753,165000.01,170506.1,170439.02,-5224.56
178198.74,170506.1,2020-02-27T10:57:02+00:00,btc_mxn,437.8194,170096.44753,165000.01,170506.1,170439.98,-5224.56
178198.74,170506.1,2020-02-27T10:58:02+00:00,btc_mxn,437.82526,170096.45301,165000.01,170506.1,170440.99,-5226.8
178198.74,170506.1,2020-02-27T10:59:02+00:00,btc_mxn,437.81926,170096.37577,165000.01,170449.82,170441.99,-5227.8
178198.74,170449.82,2020-02-27T11:00:02+00:00,btc_mxn,436.70225,170080.20147,165000.01,170449.82,170442.75,-5284.07
178198.74,172520.56,2020-02-27T11:01:03+00:00,btc_mxn,436.7838,170080.28099,165000.01,171030.23,170942.96,-3213.33
178198.74,171030.23,2020-02-27T11:02:03+00:00,btc_mxn,436.78405,170080.28153,165000.01,171030.23,170943.96,-4703.66
178198.74,171030.23,2020-02-27T11:03:03+00:00,btc_mxn,436.7899,170080.29425,165000.01,171030.23,170944.71,-4703.66
178198.74,171030.23,2020-02-27T11:04:03+00:00,btc_mxn,436.7899,170080.29425,165000.01,171030.23,170945.7,-5066.11
178198.74,171030.23,2020-02-27T11:05:04+00:00,btc_mxn,436.7615,170079.90315,165000.01,171030.23,170946.58,-5066.11
178198.74,171030.23,2020-02-27T11:06:04+00:00,btc_mxn,436.7615,170079.90315,165000.01,171000,170947.72,-5066.11
178198.74,170948.41,2020-02-27T11:07:05+00:00,btc_mxn,436.76252,170079.90517,165000.01,171000,170948.76,-5147.91
178198.74,170949.55,2020-02-27T11:08:04+00:00,btc_mxn,437.20441,170080.78243,165000.01,171000,170949.58,-5146.79
178198.74,171000,2020-02-27T11:09:05+00:00,btc_mxn,437.17239,170080.12973,165000.01,171000,170950.39,-4408.87
178198.74,170942.31,2020-02-27T11:10:05+00:00,btc_mxn,437.17376,170080.10174,165000.01,171000,170942.35,-4466.56
178198.74,170942.62,2020-02-27T11:11:06+00:00,btc_mxn,437.17634,170080.10555,165000.01,171000,170942.66,-4466.25
178198.74,170942.92,2020-02-27T11:12:05+00:00,btc_mxn,437.17862,170080.10892,165000.01,171000,170942.95,-4465.95
178198.74,171030.23,2020-02-27T11:13:06+00:00,btc_mxn,437.20785,170080.17182,165000.01,171030.23,170943.47,-4378.64
178198.74,171030.23,2020-02-27T11:14:06+00:00,btc_mxn,437.20785,170080.17182,165000.01,171030.23,170944.18,-4378.64
178198.74,171030.23,2020-02-27T11:15:06+00:00,btc_mxn,437.20785,170080.17182,165000.01,171030.23,170945.11,-4378.64
178198.74,171030.23,2020-02-27T11:16:06+00:00,btc_mxn,437.23709,170080.23534,165000.01,171030.23,170945.91,-4290.33
178198.74,172068.53,2020-02-27T11:17:07+00:00,btc_mxn,437.32856,170080.43008,165000.01,171209.89,171115.65,-3252.03
178198.74,171115.65,2020-02-27T11:18:07+00:00,btc_mxn,437.42506,170080.65845,165000.01,171209.89,171115.65,-4204.91
178198.74,171115.65,2020-02-27T11:19:07+00:00,btc_mxn,437.42506,170080.65845,165000.01,171209.89,171115.65,-4204.91
178198.74,171209.89,2020-02-27T11:20:07+00:00,btc_mxn,437.42509,170080.65853,165000.01,171209.89,171115.65,-4110.67
178198.74,171115.66,2020-02-27T11:21:08+00:00,btc_mxn,437.68109,170081.26393,165000.01,171209.89,171115.66,-4204.9
178198.74,170518.31,2020-02-27T11:22:08+00:00,btc_mxn,437.88002,170081.30061,165000.01,171209.89,171119.99,-4890.56
178198.74,170518.31,2020-02-27T11:23:07+00:00,btc_mxn,437.86862,170081.16196,165000.01,171209.89,171119.99,-4796.84
178198.74,170518.31,2020-02-27T11:24:08+00:00,btc_mxn,437.46357,170076.31596,165000.01,171209.89,171119.99,-4796.59
178198.74,171119.99,2020-02-27T11:25:08+00:00,btc_mxn,437.56349,170076.55429,165000.01,171209.89,171119.99,-4194.91
178198.74,171539.28,2020-02-27T11:26:08+00:00,btc_mxn,437.60988,170076.73944,165000.01,171633.57,171539.28,-3775.62
178198.74,171539.28,2020-02-27T11:27:09+00:00,btc_mxn,437.60988,170076.73944,165000.01,171633.53,171539.28,-3775.62
178198.74,171633.57,2020-02-27T11:28:09+00:00,btc_mxn,437.63901,170076.84307,165000.01,171633.57,171539.28,-3681.33
178198.74,170431.72,2020-02-27T11:29:10+00:00,btc_mxn,437.61388,170076.56315,165000.01,170791.69,170700.74,-4209.27
178198.74,170431.72,2020-02-27T11:30:09+00:00,btc_mxn,437.61388,170076.56315,165000.01,170791.69,170701.4,-4530.78
178198.74,170431.72,2020-02-27T11:31:10+00:00,btc_mxn,437.59928,170076.40003,165000.01,170791.69,170700.27,-4530.79
178198.74,170431.72,2020-02-27T11:32:10+00:00,btc_mxn,437.58202,170076.20732,165000.01,170791.69,170700.26,-4530.79
178198.74,171217.19,2020-02-27T11:33:10+00:00,btc_mxn,437.59498,170076.26752,165000.01,171308.7,171217.19,-3745.32
178198.74,171217.19,2020-02-27T11:34:10+00:00,btc_mxn,437.59498,170076.26752,165000.01,171308.79,171217.19,-3745.32
178198.74,171308.8,2020-02-27T11:35:11+00:00,btc_mxn,437.59539,170076.26867,165000.01,171308.76,171217.19,-3653.71
178198.74,171308.58,2020-02-27T11:36:11+00:00,btc_mxn,437.60546,170076.29701,165000.01,171308.55,171217.19,-3653.93
178198.74,171308.58,2020-02-27T11:37:11+00:00,btc_mxn,437.60546,170076.29701,165000.01,171308.66,171217.19,-3685.43
178198.74,171308.58,2020-02-27T11:38:11+00:00,btc_mxn,437.40611,170074.0558,165000.01,171308.8,171217.19,-3685.43
178198.74,171308.8,2020-02-27T11:39:11+00:00,btc_mxn,437.40977,170074.06613,165000.01,171308.76,171217.19,-3685.21
178198.74,171308.68,2020-02-27T11:40:12+00:00,btc_mxn,437.44479,170074.16498,165000.01,171308.8,171217.19,-3685.33
178198.74,171308.68,2020-02-27T11:41:12+00:00,btc_mxn,437.44479,170074.16498,165000.01,171308.76,171217.19,-3685.33
178198.74,171308.68,2020-02-27T11:42:12+00:00,btc_mxn,437.44479,170074.16498,165000.01,171308.8,171217.19,-3685.33
178198.74,171308.68,2020-02-27T11:43:13+00:00,btc_mxn,437.44479,170074.16498,165000.01,171308.8,171217.19,-3653.88
178198.74,171308.73,2020-02-27T11:44:12+00:00,btc_mxn,437.47463,170074.22537,165000.01,171308.76,171217.19,-3653.83
178198.74,171308.73,2020-02-27T11:45:12+00:00,btc_mxn,437.07551,170070.17093,165000.01,171308.76,171217.19,-3513.08
178198.74,171308.73,2020-02-27T11:46:13+00:00,btc_mxn,437.07537,170070.16938,165000.01,171308.66,171217.19,-3329.27
178198.74,171308.73,2020-02-27T11:47:13+00:00,btc_mxn,437.07113,170070.12507,165000.01,171308.44,171217.19,-3329.27
178198.74,171308.73,2020-02-27T11:48:13+00:00,btc_mxn,437.07113,170070.12507,165000.01,171308.22,171217.19,-3329.27
178198.74,171308.73,2020-02-27T11:49:13+00:00,btc_mxn,437.07113,170070.12507,165000.01,171308.8,171217.19,-3513.08
178198.74,171307.84,2020-02-27T11:50:13+00:00,btc_mxn,436.99035,170069.09593,165000.01,171307.8,171217.19,-3513.97
178198.74,171308.8,2020-02-27T11:51:14+00:00,btc_mxn,436.99152,170069.09924,165000.01,171308.8,171217.19,-3513.01
178198.74,171307.44,2020-02-27T11:52:14+00:00,btc_mxn,436.99576,170069.11126,165000.01,171307.37,171217.19,-3514.37
178198.74,171307.18,2020-02-27T11:53:14+00:00,btc_mxn,437.00153,170069.12519,165000.01,171307.14,171217.19,-3641.01
178198.74,171307.18,2020-02-27T11:54:15+00:00,btc_mxn,436.8966,170067.95452,165000.01,171306.9,171217.19,-3553.6
178198.74,171307.18,2020-02-27T11:55:14+00:00,btc_mxn,436.8966,170067.95452,165000.01,171308.8,171217.19,-3553.6
178198.74,171307.18,2020-02-27T11:56:15+00:00,btc_mxn,436.8966,170067.95452,165000.01,171306.48,171217.19,-3573.83
178198.74,171306.29,2020-02-27T11:57:15+00:00,btc_mxn,436.80958,170066.92398,165000.01,171306.27,171217.19,-3574.72
178198.74,171306.29,2020-02-27T11:58:15+00:00,btc_mxn,436.80958,170066.92398,165000.01,171306.07,171217.19,-3574.72
178198.74,170386.4,2020-02-27T11:59:15+00:00,btc_mxn,436.94802,170066.93738,165000.01,170306.8,170219.77,-4494.61
178198.74,170306.8,2020-02-27T12:00:15+00:00,btc_mxn,436.94816,170066.93746,165000.01,170306.8,170232.12,-4574.21
178198.74,171780.54,2020-02-27T12:01:15+00:00,btc_mxn,437.08956,170067.44896,165000.01,171869.42,171780.54,-3100.47
178198.74,171780.54,2020-02-27T12:02:16+00:00,btc_mxn,437.08956,170067.44896,165000.01,171869.26,171780.54,-3100.47
178198.74,171780.54,2020-02-27T12:03:16+00:00,btc_mxn,437.08956,170067.44896,165000.01,171869.08,171780.54,-3100.47
178198.74,171780.54,2020-02-27T12:04:17+00:00,btc_mxn,437.08956,170067.44896,165000.01,171868.9,171780.54,-3100.47
178198.74,171868.84,2020-02-27T12:05:17+00:00,btc_mxn,437.10411,170067.50892,165000.01,171868.74,171780.59,-2991.89
178198.74,171868.84,2020-02-27T12:06:17+00:00,btc_mxn,436.68505,170063.08684,165000.01,171869.5,171780.59,-2631.16
178198.74,171868.84,2020-02-27T12:07:18+00:00,btc_mxn,433.22523,170029.28251,165000.01,171869.5,171787.05,-2131.16
178198.74,171868.84,2020-02-27T12:08:18+00:00,btc_mxn,432.86176,170026.02287,165000.01,171869.5,171797.17,-1941.26
178198.74,171868.84,2020-02-27T12:09:18+00:00,btc_mxn,432.83109,170025.75469,165000.01,171869.5,171803.06,-1820.61
178198.74,171868.84,2020-02-27T12:10:18+00:00,btc_mxn,432.77663,170025.28842,165000.01,171869.5,171810.06,-1879.24
178198.74,171869.5,2020-02-27T12:11:18+00:00,btc_mxn,432.25654,170019.62029,165000.01,171869.5,171815.11,-4664.56
178198.74,171869.46,2020-02-27T12:12:18+00:00,btc_mxn,431.86587,170014.99625,165000.01,171869.5,171780.54,-4378.6
178198.74,171869.46,2020-02-27T12:13:19+00:00,btc_mxn,431.70494,170012.59911,165000.01,171869.1,171780.65,-4378.6
178198.74,171780.71,2020-02-27T12:14:19+00:00,btc_mxn,431.66424,170012.01142,165000.01,171869.5,171789.11,-4467.35
178198.74,171780.71,2020-02-27T12:15:19+00:00,btc_mxn,431.65549,170011.8849,165000.01,171869.5,171800.09,-4426.17
178198.74,171869.5,2020-02-27T12:16:19+00:00,btc_mxn,431.51328,170010.23083,165000.01,172062.51,171970.56,-3866.22
178198.74,171869.5,2020-02-27T12:17:20+00:00,btc_mxn,431.51328,170010.23083,165000.01,172062.51,171985.01,-3866.34
178198.74,171869.5,2020-02-27T12:18:20+00:00,btc_mxn,431.48301,170009.82912,165000.01,172062.51,171994.06,-3866.34
178198.74,173001.08,2020-02-27T12:19:20+00:00,btc_mxn,431.57227,170010.25542,165000.01,172892.4,172803.02,-2734.76
178198.74,172803.4,2020-02-27T12:20:20+00:00,btc_mxn,431.62415,170010.59108,165000.01,172892.4,172803.03,-3610.76
178198.74,172803.4,2020-02-27T12:21:21+00:00,btc_mxn,431.61572,170010.47655,165000.01,172962.2,172890.05,-3171.33
178198.74,172962.2,2020-02-27T12:22:21+00:00,btc_mxn,431.59238,170010.13029,165000.01,172962.2,172890.24,-2998.78
178198.74,172962.2,2020-02-27T12:23:21+00:00,btc_mxn,431.14863,170003.9569,165000.01,172962.2,172890.79,-2999.12
178198.74,172962.2,2020-02-27T12:24:21+00:00,btc_mxn,431.14602,170003.92087,165000.01,172962.2,172884.37,-2999.12
178198.74,172000.32,2020-02-27T12:25:21+00:00,btc_mxn,431.24313,170004.56175,165000.01,172302.03,172211.5,-3960.03
178198.74,172350.63,2020-02-27T12:26:21+00:00,btc_mxn,430.81845,169998.50027,165000.01,172350.63,172260.58,-4316.78
178198.74,172350.63,2020-02-27T12:27:22+00:00,btc_mxn,430.64772,169996.28826,165000.01,172350.57,172260.07,-3093.41
178198.74,170836.34,2020-02-27T12:28:22+00:00,btc_mxn,430.8769,169996.87163,165000.01,171716.71,171623.62,-4607.7
178198.74,172297.28,2020-02-27T12:29:22+00:00,btc_mxn,431.09008,169998.1698,165000.01,172419.29,172303.34,-3058.69
178198.74,172419.29,2020-02-27T12:30:23+00:00,btc_mxn,431.18129,169998.4757,165000.01,172419.29,172303.39,-3024.75
178198.74,172419.29,2020-02-27T12:31:22+00:00,btc_mxn,431.22045,169998.69551,165000.01,172419.29,172303.34,-3024.75
178198.74,172458.29,2020-02-27T12:32:23+00:00,btc_mxn,431.24063,169998.81133,165000.01,172596.45,172458.3,-2985.75
178198.74,171950,2020-02-27T12:33:23+00:00,btc_mxn,431.41101,169999.75602,165000.01,171950,171856.53,-3780.75
178198.74,171950,2020-02-27T12:34:23+00:00,btc_mxn,431.38691,169999.43595,165000.01,171950,171857.36,-4011.69
178198.74,172410.9,2020-02-27T12:35:23+00:00,btc_mxn,431.40885,169998.68086,165000.01,172410.9,172314.29,-4589.1
178198.74,172410.9,2020-02-27T12:36:24+00:00,btc_mxn,431.33665,169997.38554,165000.01,172410.9,172314.28,-4589.1
178198.74,170997.95,2020-02-27T12:37:24+00:00,btc_mxn,431.82927,169995.53966,165000.01,170997.95,170911.68,-5885.49
178198.74,170911.22,2020-02-27T12:38:24+00:00,btc_mxn,431.83598,169995.55507,165000.01,170997.95,170911.21,-5972.22
178198.74,171232.02,2020-02-27T12:39:24+00:00,btc_mxn,432.03974,169996.23874,165000.01,171232.02,171143.58,-5767.98
178198.74,170913.43,2020-02-27T12:40:25+00:00,btc_mxn,432.15536,169996.45857,165000.01,170913.43,170816.73,-5970.44
178198.74,170913.43,2020-02-27T12:41:25+00:00,btc_mxn,432.14574,169996.3038,165000.01,170913.43,170816.73,-6086.57
178198.74,170913.43,2020-02-27T12:42:25+00:00,btc_mxn,431.65212,169987.67122,165000.01,170913.43,170816.73,-6086.57
178198.74,170634.55,2020-02-27T12:43:25+00:00,btc_mxn,431.66903,169986.65538,165000.01,170634.55,170540.73,-6365.45
178198.74,170634.55,2020-02-27T12:44:26+00:00,btc_mxn,430.87005,169973.59989,165000.01,170634.55,170540.73,-6365.45
178198.74,170634.55,2020-02-27T12:45:26+00:00,btc_mxn,430.86996,169973.59841,165000.01,170634.55,170540.73,-6365.45
178198.74,170634.55,2020-02-27T12:46:26+00:00,btc_mxn,430.02986,169959.97433,165000.01,170634.55,170540.73,-6248.96
178198.74,170634.55,2020-02-27T12:47:26+00:00,btc_mxn,429.97929,169958.61484,165000.01,170634.55,170540.73,-6365.45
178198.74,170634.55,2020-02-27T12:48:26+00:00,btc_mxn,429.96657,169958.40462,165000.01,170634.55,170540.73,-6248.84
178198.74,170634.55,2020-02-27T12:49:26+00:00,btc_mxn,429.96657,169958.40462,165000.01,170634.55,170540.73,-6248.84
178198.74,170634.55,2020-02-27T12:50:27+00:00,btc_mxn,429.70801,169954.31286,165000.01,170634.55,170540.73,-6107.55
178182.38,170634.55,2020-02-27T12:51:27+00:00,btc_mxn,429.14351,169944.84439,165000.01,170634.55,170540.73,-5419.02
178099.98,170359.28,2020-02-27T12:52:28+00:00,btc_mxn,428.14824,169929.54154,165000.01,170359.28,170270.57,-5992.9
178099.98,169100.03,2020-02-27T12:53:28+00:00,btc_mxn,428.92382,169928.5481,165000.01,169213.51,169100.08,-7616.94
178099.98,170280.81,2020-02-27T12:54:28+00:00,btc_mxn,429.07837,169928.40054,165000.01,170366.97,170280.81,-6436.16
178099.98,170366.97,2020-02-27T12:55:28+00:00,btc_mxn,429.07861,169928.40078,165000.01,170366.97,170280.81,-6065.95
178099.98,170366.97,2020-02-27T12:56:28+00:00,btc_mxn,429.07825,169928.3871,165000.01,170366.97,170280.81,-6038.35
178099.98,169106.38,2020-02-27T12:57:29+00:00,btc_mxn,429.14855,169928.25402,165000.01,169777.71,169690,-7299.14
178099.98,169777.71,2020-02-27T12:58:29+00:00,btc_mxn,429.15345,169928.2519,165000.01,169777.71,169690,-6748.11
178099.98,169690.05,2020-02-27T12:59:29+00:00,btc_mxn,429.54811,169928.02122,165000.01,169777.71,169690.05,-6835.77
178099.98,169690.05,2020-02-27T13:00:29+00:00,btc_mxn,429.1083,169920.59708,165000.01,169777.71,169690.53,-7038.99
178099.98,169777.71,2020-02-27T13:01:30+00:00,btc_mxn,429.13842,169920.58705,165000.01,169777.71,169690,-7186.06
178099.98,169777.71,2020-02-27T13:02:30+00:00,btc_mxn,429.14213,169920.58465,165000.01,169777.71,169690,-7095.66
178099.98,169985.76,2020-02-27T13:03:30+00:00,btc_mxn,429.08971,169918.76194,165000.01,170070.9,169985.76,-6887.51
177530.98,169985.76,2020-02-27T13:04:31+00:00,btc_mxn,429.12383,169918.63367,165000.01,170070.9,169985.76,-7545.22
177530.98,169690.02,2020-02-27T13:05:31+00:00,btc_mxn,429.13084,169918.62511,165000.01,169920.65,169831.38,-7840.96
177530.98,169690.02,2020-02-27T13:06:30+00:00,btc_mxn,429.12802,169918.57515,165000.01,169920.65,169832.12,-7840.96
177530.98,169920.65,2020-02-27T13:07:31+00:00,btc_mxn,429.18673,169918.57543,165000.01,169920.65,169833.14,-7610.33
177442.21,169920.65,2020-02-27T13:08:31+00:00,btc_mxn,429.18387,169917.91916,165000.01,169920.65,169833.71,-7521.56
176755.5,169834.21,2020-02-27T13:09:31+00:00,btc_mxn,428.91832,169908.58211,165000.01,169962.28,169834.34,-6601.17
176755.5,169962.28,2020-02-27T13:10:32+00:00,btc_mxn,428.91963,169908.55773,165000.01,169962.28,169844.58,-6565.79
176755.5,169962.28,2020-02-27T13:11:33+00:00,btc_mxn,428.9576,169908.55381,165000.01,169962.28,169846.2,-6473.05
176755.5,171288.82,2020-02-27T13:12:32+00:00,btc_mxn,429.20047,169907.73687,165000.01,171397.1,171288.82,-5146.51
176755.5,171396.98,2020-02-27T13:13:32+00:00,btc_mxn,420.98544,169794.18224,165000.01,171396.94,171288.82,-4330.27
176755.5,171396.98,2020-02-27T13:14:32+00:00,btc_mxn,420.92905,169793.3663,165000.01,171397.1,171288.82,-5265.98
176755.5,171396.98,2020-02-27T13:15:33+00:00,btc_mxn,420.92498,169793.29973,165000.01,171397.02,171288.82,-5358.52
176755.5,171397.1,2020-02-27T13:16:34+00:00,btc_mxn,420.89717,169792.83238,165000.01,171397.1,171288.82,-5358.4
176755.5,171263.8,2020-02-27T13:17:33+00:00,btc_mxn,420.89777,169792.83445,165000.01,171349.95,171263.8,-5491.7
176755.5,170980.37,2020-02-27T13:18:34+00:00,btc_mxn,422.23598,169797.0324,165000.01,170980.37,170891.92,-5775.13
176755.5,170891.92,2020-02-27T13:19:35+00:00,btc_mxn,422.25673,169797.08621,165000.01,170891.92,170846.9,-5863.58
176755.5,170891.92,2020-02-27T13:20:34+00:00,btc_mxn,422.25837,169797.09046,165000.01,170891.92,170847.51,-5863.58
176755.5,170891.92,2020-02-27T13:21:34+00:00,btc_mxn,422.25837,169797.09046,165000.01,170891.92,170848.08,-5771.04
